User_ID,Is_Response
id104863,not happy
id104864,not happy
id104865,not happy
id104866,not happy
id104867,happy
id104868,not happy
id104869,not happy
id104870,not happy
id104871,not happy
id104872,not happy
id104873,not happy
id104874,not happy
id104875,not happy
id104876,not happy
id104877,happy
id104878,not happy
id104879,happy
id104880,not happy
id104881,not happy
id104882,not happy
id104883,not happy
id104884,not happy
id104885,not happy
id104886,not happy
id104887,not happy
id104888,not happy
id104889,not happy
id104890,happy
id104891,happy
id104892,not happy
id104893,not happy
id104894,not happy
id104895,not happy
id104896,not happy
id104897,not happy
id104898,not happy
id104899,not happy
id104900,not happy
id104901,not happy
id104902,not happy
id104903,not happy
id104904,not happy
id104905,not happy
id104906,not happy
id104907,not happy
id104908,not happy
id104909,not happy
id104910,not happy
id104911,not happy
id104912,not happy
id104913,not happy
id104914,not happy
id104915,not happy
id104916,not happy
id104917,not happy
id104918,not happy
id104919,not happy
id104920,not happy
id104921,not happy
id104922,not happy
id104923,not happy
id104924,not happy
id104925,not happy
id104926,not happy
id104927,happy
id104928,not happy
id104929,not happy
id104930,not happy
id104931,not happy
id104932,not happy
id104933,not happy
id104934,not happy
id104935,not happy
id104936,not happy
id104937,happy
id104938,happy
id104939,not happy
id104940,not happy
id104941,not happy
id104942,not happy
id104943,not happy
id104944,not happy
id104945,not happy
id104946,not happy
id104947,not happy
id104948,happy
id104949,not happy
id104950,happy
id104951,happy
id104952,not happy
id104953,not happy
id104954,not happy
id104955,not happy
id104956,not happy
id104957,not happy
id104958,not happy
id104959,not happy
id104960,not happy
id104961,not happy
id104962,not happy
id104963,not happy
id104964,not happy
id104965,not happy
id104966,not happy
id104967,not happy
id104968,not happy
id104969,not happy
id104970,not happy
id104971,not happy
id104972,not happy
id104973,not happy
id104974,not happy
id104975,happy
id104976,not happy
id104977,not happy
id104978,not happy
id104979,not happy
id104980,happy
id104981,not happy
id104982,not happy
id104983,happy
id104984,happy
id104985,not happy
id104986,not happy
id104987,not happy
id104988,not happy
id104989,not happy
id104990,not happy
id104991,not happy
id104992,not happy
id104993,happy
id104994,happy
id104995,not happy
id104996,not happy
id104997,happy
id104998,not happy
id104999,not happy
id105000,not happy
id105001,not happy
id105002,happy
id105003,not happy
id105004,not happy
id105005,not happy
id105006,not happy
id105007,not happy
id105008,not happy
id105009,not happy
id105010,happy
id105011,happy
id105012,not happy
id105013,not happy
id105014,happy
id105015,not happy
id105016,not happy
id105017,not happy
id105018,not happy
id105019,not happy
id105020,not happy
id105021,not happy
id105022,not happy
id105023,not happy
id105024,not happy
id105025,not happy
id105026,not happy
id105027,not happy
id105028,not happy
id105029,not happy
id105030,not happy
id105031,not happy
id105032,not happy
id105033,not happy
id105034,not happy
id105035,not happy
id105036,not happy
id105037,not happy
id105038,not happy
id105039,not happy
id105040,not happy
id105041,not happy
id105042,not happy
id105043,not happy
id105044,not happy
id105045,not happy
id105046,not happy
id105047,not happy
id105048,not happy
id105049,not happy
id105050,not happy
id105051,happy
id105052,not happy
id105053,not happy
id105054,happy
id105055,happy
id105056,not happy
id105057,not happy
id105058,not happy
id105059,not happy
id105060,not happy
id105061,not happy
id105062,not happy
id105063,happy
id105064,not happy
id105065,happy
id105066,not happy
id105067,not happy
id105068,not happy
id105069,not happy
id105070,not happy
id105071,not happy
id105072,not happy
id105073,not happy
id105074,not happy
id105075,not happy
id105076,not happy
id105077,not happy
id105078,not happy
id105079,not happy
id105080,not happy
id105081,not happy
id105082,not happy
id105083,not happy
id105084,not happy
id105085,not happy
id105086,happy
id105087,happy
id105088,not happy
id105089,not happy
id105090,not happy
id105091,not happy
id105092,happy
id105093,not happy
id105094,not happy
id105095,not happy
id105096,happy
id105097,happy
id105098,happy
id105099,not happy
id105100,not happy
id105101,happy
id105102,not happy
id105103,happy
id105104,not happy
id105105,not happy
id105106,not happy
id105107,not happy
id105108,not happy
id105109,not happy
id105110,not happy
id105111,not happy
id105112,not happy
id105113,not happy
id105114,not happy
id105115,not happy
id105116,not happy
id105117,not happy
id105118,not happy
id105119,not happy
id105120,not happy
id105121,not happy
id105122,not happy
id105123,happy
id105124,not happy
id105125,not happy
id105126,happy
id105127,not happy
id105128,not happy
id105129,not happy
id105130,not happy
id105131,happy
id105132,not happy
id105133,not happy
id105134,not happy
id105135,not happy
id105136,not happy
id105137,not happy
id105138,not happy
id105139,not happy
id105140,not happy
id105141,not happy
id105142,happy
id105143,not happy
id105144,not happy
id105145,happy
id105146,not happy
id105147,not happy
id105148,not happy
id105149,not happy
id105150,not happy
id105151,not happy
id105152,not happy
id105153,not happy
id105154,not happy
id105155,happy
id105156,not happy
id105157,not happy
id105158,not happy
id105159,happy
id105160,happy
id105161,not happy
id105162,not happy
id105163,not happy
id105164,not happy
id105165,not happy
id105166,not happy
id105167,happy
id105168,not happy
id105169,not happy
id105170,not happy
id105171,not happy
id105172,not happy
id105173,not happy
id105174,not happy
id105175,happy
id105176,not happy
id105177,not happy
id105178,not happy
id105179,not happy
id105180,not happy
id105181,not happy
id105182,not happy
id105183,not happy
id105184,not happy
id105185,not happy
id105186,not happy
id105187,not happy
id105188,not happy
id105189,not happy
id105190,happy
id105191,not happy
id105192,not happy
id105193,happy
id105194,not happy
id105195,not happy
id105196,not happy
id105197,not happy
id105198,not happy
id105199,not happy
id105200,not happy
id105201,happy
id105202,not happy
id105203,not happy
id105204,not happy
id105205,not happy
id105206,not happy
id105207,not happy
id105208,not happy
id105209,happy
id105210,not happy
id105211,not happy
id105212,not happy
id105213,not happy
id105214,happy
id105215,not happy
id105216,not happy
id105217,not happy
id105218,not happy
id105219,not happy
id105220,not happy
id105221,not happy
id105222,not happy
id105223,not happy
id105224,not happy
id105225,happy
id105226,not happy
id105227,not happy
id105228,not happy
id105229,not happy
id105230,not happy
id105231,not happy
id105232,not happy
id105233,not happy
id105234,not happy
id105235,not happy
id105236,not happy
id105237,not happy
id105238,not happy
id105239,not happy
id105240,not happy
id105241,happy
id105242,not happy
id105243,not happy
id105244,not happy
id105245,not happy
id105246,happy
id105247,not happy
id105248,happy
id105249,happy
id105250,not happy
id105251,not happy
id105252,not happy
id105253,not happy
id105254,not happy
id105255,not happy
id105256,not happy
id105257,not happy
id105258,not happy
id105259,not happy
id105260,not happy
id105261,not happy
id105262,not happy
id105263,not happy
id105264,not happy
id105265,not happy
id105266,not happy
id105267,not happy
id105268,happy
id105269,not happy
id105270,not happy
id105271,not happy
id105272,not happy
id105273,not happy
id105274,happy
id105275,not happy
id105276,not happy
id105277,happy
id105278,not happy
id105279,not happy
id105280,happy
id105281,not happy
id105282,not happy
id105283,not happy
id105284,not happy
id105285,not happy
id105286,not happy
id105287,not happy
id105288,not happy
id105289,not happy
id105290,not happy
id105291,not happy
id105292,not happy
id105293,not happy
id105294,happy
id105295,not happy
id105296,not happy
id105297,not happy
id105298,not happy
id105299,not happy
id105300,happy
id105301,happy
id105302,happy
id105303,not happy
id105304,not happy
id105305,happy
id105306,not happy
id105307,not happy
id105308,not happy
id105309,not happy
id105310,not happy
id105311,happy
id105312,not happy
id105313,not happy
id105314,not happy
id105315,not happy
id105316,not happy
id105317,not happy
id105318,not happy
id105319,not happy
id105320,not happy
id105321,not happy
id105322,happy
id105323,not happy
id105324,not happy
id105325,not happy
id105326,not happy
id105327,not happy
id105328,not happy
id105329,not happy
id105330,not happy
id105331,not happy
id105332,not happy
id105333,not happy
id105334,not happy
id105335,not happy
id105336,not happy
id105337,not happy
id105338,not happy
id105339,not happy
id105340,not happy
id105341,not happy
id105342,not happy
id105343,not happy
id105344,not happy
id105345,not happy
id105346,not happy
id105347,not happy
id105348,not happy
id105349,not happy
id105350,not happy
id105351,not happy
id105352,not happy
id105353,not happy
id105354,not happy
id105355,not happy
id105356,happy
id105357,not happy
id105358,not happy
id105359,happy
id105360,not happy
id105361,not happy
id105362,not happy
id105363,not happy
id105364,not happy
id105365,not happy
id105366,not happy
id105367,not happy
id105368,not happy
id105369,not happy
id105370,not happy
id105371,not happy
id105372,happy
id105373,not happy
id105374,not happy
id105375,not happy
id105376,not happy
id105377,not happy
id105378,not happy
id105379,not happy
id105380,not happy
id105381,not happy
id105382,not happy
id105383,not happy
id105384,not happy
id105385,not happy
id105386,not happy
id105387,not happy
id105388,not happy
id105389,not happy
id105390,not happy
id105391,not happy
id105392,not happy
id105393,not happy
id105394,not happy
id105395,not happy
id105396,happy
id105397,not happy
id105398,not happy
id105399,not happy
id105400,not happy
id105401,not happy
id105402,not happy
id105403,happy
id105404,not happy
id105405,not happy
id105406,not happy
id105407,happy
id105408,not happy
id105409,happy
id105410,not happy
id105411,not happy
id105412,not happy
id105413,not happy
id105414,not happy
id105415,not happy
id105416,not happy
id105417,not happy
id105418,not happy
id105419,not happy
id105420,not happy
id105421,not happy
id105422,not happy
id105423,not happy
id105424,not happy
id105425,not happy
id105426,happy
id105427,happy
id105428,not happy
id105429,not happy
id105430,not happy
id105431,happy
id105432,not happy
id105433,not happy
id105434,not happy
id105435,not happy
id105436,not happy
id105437,not happy
id105438,happy
id105439,happy
id105440,not happy
id105441,not happy
id105442,not happy
id105443,not happy
id105444,not happy
id105445,not happy
id105446,not happy
id105447,not happy
id105448,not happy
id105449,not happy
id105450,not happy
id105451,not happy
id105452,not happy
id105453,not happy
id105454,not happy
id105455,not happy
id105456,not happy
id105457,not happy
id105458,not happy
id105459,not happy
id105460,not happy
id105461,not happy
id105462,not happy
id105463,happy
id105464,not happy
id105465,not happy
id105466,not happy
id105467,not happy
id105468,not happy
id105469,not happy
id105470,not happy
id105471,not happy
id105472,not happy
id105473,not happy
id105474,not happy
id105475,not happy
id105476,not happy
id105477,not happy
id105478,not happy
id105479,not happy
id105480,not happy
id105481,not happy
id105482,not happy
id105483,not happy
id105484,not happy
id105485,not happy
id105486,not happy
id105487,happy
id105488,not happy
id105489,happy
id105490,happy
id105491,not happy
id105492,not happy
id105493,not happy
id105494,not happy
id105495,not happy
id105496,not happy
id105497,not happy
id105498,not happy
id105499,not happy
id105500,not happy
id105501,not happy
id105502,not happy
id105503,not happy
id105504,not happy
id105505,not happy
id105506,not happy
id105507,happy
id105508,not happy
id105509,not happy
id105510,not happy
id105511,not happy
id105512,not happy
id105513,not happy
id105514,not happy
id105515,happy
id105516,not happy
id105517,not happy
id105518,not happy
id105519,not happy
